LLV_B_pop3_2kbp_minimus2_207,7.57249
LLV_B_pop3_2kbp_minimus2_208,0
LLV_B_pop3_2kbp_minimus2_209,0
LLV_B_pop3_2kbp_minimus2_21,13.5671
LLV_B_pop3_2kbp_minimus2_210,2102.84
LLV_B_pop3_2kbp_minimus2_211,7.09161
LLV_B_pop3_2kbp_minimus2_212,1449.51
LLV_B_pop3_2kbp_minimus2_213,1.88024
LLV_B_pop3_2kbp_minimus2_214,1438.36
LLV_B_pop3_2kbp_minimus2_215,3.42695
LLV_B_pop3_2kbp_minimus2_216,28.744
LLV_B_pop3_2kbp_minimus2_217,0
LLV_B_pop3_2kbp_minimus2_218,6.04464
LLV_B_pop3_2kbp_minimus2_219,0.781172
LLV_B_pop3_2kbp_minimus2_22,5.24703
LLV_B_pop3_2kbp_minimus2_220,0
LLV_B_pop3_2kbp_minimus2_221,15172.1
LLV_B_pop3_2kbp_minimus2_222,55.0667
LLV_B_pop3_2kbp_minimus2_223,3.17049
LLV_B_pop3_2kbp_minimus2_224,32.3318
LLV_B_pop3_2kbp_minimus2_225,0.807011
LLV_B_pop3_2kbp_minimus2_226,0.404321
LLV_B_pop3_2kbp_minimus2_227,0
LLV_B_pop3_2kbp_minimus2_228,0
LLV_B_pop3_2kbp_minimus2_229,4357.38
LLV_B_pop3_2kbp_minimus2_23,152.84
LLV_B_pop3_2kbp_minimus2_230,82.0593
LLV_B_pop3_2kbp_minimus2_231,0
LLV_B_pop3_2kbp_minimus2_232,4.9807
LLV_B_pop3_2kbp_minimus2_233,0
LLV_B_pop3_2kbp_minimus2_234,11.7216
LLV_B_pop3_2kbp_minimus2_235,183.72
LLV_B_pop3_2kbp_minimus2_236,0
LLV_B_pop3_2kbp_minimus2_237,1112.21
LLV_B_pop3_2kbp_minimus2_238,0.852762
LLV_B_pop3_2kbp_minimus2_239,0
LLV_B_pop3_2kbp_minimus2_24,7.35873
LLV_B_pop3_2kbp_minimus2_240,0
LLV_B_pop3_2kbp_minimus2_241,0
LLV_B_pop3_2kbp_minimus2_242,278.145
LLV_B_pop3_2kbp_minimus2_243,4.31532
LLV_B_pop3_2kbp_minimus2_244,2768.7
LLV_B_pop3_2kbp_minimus2_245,0
LLV_B_pop3_2kbp_minimus2_246,0
LLV_B_pop3_2kbp_minimus2_247,252.691
LLV_B_pop3_2kbp_minimus2_248,20.42
LLV_B_pop3_2kbp_minimus2_249,0
LLV_B_pop3_2kbp_minimus2_25,1.71563
LLV_B_pop3_2kbp_minimus2_250,0
LLV_B_pop3_2kbp_minimus2_251,657.832
LLV_B_pop3_2kbp_minimus2_252,0
LLV_B_pop3_2kbp_minimus2_253,4.45365
LLV_B_pop3_2kbp_minimus2_254,226.522
LLV_B_pop3_2kbp_minimus2_255,0
LLV_B_pop3_2kbp_minimus2_256,0
LLV_B_pop3_2kbp_minimus2_257,8962.2
LLV_B_pop3_2kbp_minimus2_258,1001.57
LLV_B_pop3_2kbp_minimus2_259,28.2006
LLV_B_pop3_2kbp_minimus2_26,0
LLV_B_pop3_2kbp_minimus2_260,429.701
LLV_B_pop3_2kbp_minimus2_261,1.36403
LLV_B_pop3_2kbp_minimus2_262,0
LLV_B_pop3_2kbp_minimus2_263,5.03579
LLV_B_pop3_2kbp_minimus2_264,0
LLV_B_pop3_2kbp_minimus2_265,0.918118
LLV_B_pop3_2kbp_minimus2_266,0.919384
LLV_B_pop3_2kbp_minimus2_267,1.0736
LLV_B_pop3_2kbp_minimus2_268,0
LLV_B_pop3_2kbp_minimus2_269,0
LLV_B_pop3_2kbp_minimus2_27,0
LLV_B_pop3_2kbp_minimus2_270,0
LLV_B_pop3_2kbp_minimus2_271,1277.96
LLV_B_pop3_2kbp_minimus2_272,0
LLV_B_pop3_2kbp_minimus2_273,99.3062
LLV_B_pop3_2kbp_minimus2_274,0
LLV_B_pop3_2kbp_minimus2_275,3.81063
LLV_B_pop3_2kbp_minimus2_276,0
LLV_B_pop3_2kbp_minimus2_277,0
LLV_B_pop3_2kbp_minimus2_278,1286.11
LLV_B_pop3_2kbp_minimus2_279,0
LLV_B_pop3_2kbp_minimus2_28,0.146563
LLV_B_pop3_2kbp_minimus2_280,77.2463
LLV_B_pop3_2kbp_minimus2_281,0
LLV_B_pop3_2kbp_minimus2_282,1345.81
LLV_B_pop3_2kbp_minimus2_283,0
LLV_B_pop3_2kbp_minimus2_284,2166.14
LLV_B_pop3_2kbp_minimus2_285,0
LLV_B_pop3_2kbp_minimus2_286,6.49215
LLV_B_pop3_2kbp_minimus2_287,358.507
LLV_B_pop3_2kbp_minimus2_288,0
LLV_B_pop3_2kbp_minimus2_29,3846.72
LLV_B_pop3_2kbp_minimus2_3,10.6209
LLV_B_pop3_2kbp_minimus2_30,4.02615
LLV_B_pop3_2kbp_minimus2_31,4.01186
LLV_B_pop3_2kbp_minimus2_32,174.424
LLV_B_pop3_2kbp_minimus2_33,317.722
LLV_B_pop3_2kbp_minimus2_34,158.309
LLV_B_pop3_2kbp_minimus2_35,1.13206
LLV_B_pop3_2kbp_minimus2_36,0
LLV_B_pop3_2kbp_minimus2_37,0.67269
LLV_B_pop3_2kbp_minimus2_38,0
LLV_B_pop3_2kbp_minimus2_39,2944.05
LLV_B_pop3_2kbp_minimus2_4,921.749
LLV_B_pop3_2kbp_minimus2_40,7224.49
LLV_B_pop3_2kbp_minimus2_41,0.108151
LLV_B_pop3_2kbp_minimus2_42,936.592
LLV_B_pop3_2kbp_minimus2_43,0
LLV_B_pop3_2kbp_minimus2_44,1183.62
LLV_B_pop3_2kbp_minimus2_45,1772.64
LLV_B_pop3_2kbp_minimus2_46,338.227
LLV_B_pop3_2kbp_minimus2_47,9.25642
LLV_B_pop3_2kbp_minimus2_48,0
LLV_B_pop3_2kbp_minimus2_49,0.266035
LLV_B_pop3_2kbp_minimus2_5,13.9132
LLV_B_pop3_2kbp_minimus2_50,0
LLV_B_pop3_2kbp_minimus2_51,4.59755
LLV_B_pop3_2kbp_minimus2_52,1753.84
LLV_B_pop3_2kbp_minimus2_53,15.2881
LLV_B_pop3_2kbp_minimus2_54,2.39993
LLV_B_pop3_2kbp_minimus2_55,0
LLV_B_pop3_2kbp_minimus2_56,0
LLV_B_pop3_2kbp_minimus2_57,0.346372
LLV_B_pop3_2kbp_minimus2_58,0.213966
LLV_B_pop3_2kbp_minimus2_59,0.519527
LLV_B_pop3_2kbp_minimus2_6,0
LLV_B_pop3_2kbp_minimus2_60,0.275088
LLV_B_pop3_2kbp_minimus2_61,0.954361
LLV_B_pop3_2kbp_minimus2_62,1.3439
LLV_B_pop3_2kbp_minimus2_63,0
LLV_B_pop3_2kbp_minimus2_64,22.2906
LLV_B_pop3_2kbp_minimus2_65,0.478776
LLV_B_pop3_2kbp_minimus2_66,17.1447
LLV_B_pop3_2kbp_minimus2_67,0
LLV_B_pop3_2kbp_minimus2_68,0.691764
LLV_B_pop3_2kbp_minimus2_69,75.7404
LLV_B_pop3_2kbp_minimus2_7,1.1677
LLV_B_pop3_2kbp_minimus2_70,33.774
LLV_B_pop3_2kbp_minimus2_71,11.6142
LLV_B_pop3_2kbp_minimus2_72,0.0779558
LLV_B_pop3_2kbp_minimus2_73,0.273784
LLV_B_pop3_2kbp_minimus2_74,0
LLV_B_pop3_2kbp_minimus2_75,89.9075
LLV_B_pop3_2kbp_minimus2_76,0
LLV_B_pop3_2kbp_minimus2_77,7.16619
LLV_B_pop3_2kbp_minimus2_78,821.457
LLV_B_pop3_2kbp_minimus2_79,0
LLV_B_pop3_2kbp_minimus2_8,18.9865
LLV_B_pop3_2kbp_minimus2_80,0
LLV_B_pop3_2kbp_minimus2_81,9.01393
LLV_B_pop3_2kbp_minimus2_82,17.7966
LLV_B_pop3_2kbp_minimus2_83,449.971
LLV_B_pop3_2kbp_minimus2_84,8.58245
LLV_B_pop3_2kbp_minimus2_85,0.122727
LLV_B_pop3_2kbp_minimus2_86,0
LLV_B_pop3_2kbp_minimus2_87,0.26034
LLV_B_pop3_2kbp_minimus2_88,106.248
LLV_B_pop3_2kbp_minimus2_89,0.825719
LLV_B_pop3_2kbp_minimus2_9,0.198423
LLV_B_pop3_2kbp_minimus2_90,42.4481
LLV_B_pop3_2kbp_minimus2_91,64.4975
LLV_B_pop3_2kbp_minimus2_92,0.0750124
LLV_B_pop3_2kbp_minimus2_93,437.292
LLV_B_pop3_2kbp_minimus2_94,0
LLV_B_pop3_2kbp_minimus2_95,0.154676
LLV_B_pop3_2kbp_minimus2_96,1.51019
LLV_B_pop3_2kbp_minimus2_97,7.90437
LLV_B_pop3_2kbp_minimus2_98,2.47814
LLV_B_pop3_2kbp_minimus2_99,8.31038
